price,year_model,mileage,fuel_type,mark,model,fiscal_power,city
16740.0,1999.0,224999.5,Ess,Volkswagen,GOLF 4,, Nador
108000.0,1997.0,47499.5,Diesel,Peugeot,309,, El Jadida
21600.0,2009.0,97499.5,Diesel,cedes-Benz,220,9.0, Guelmim
29700.000000000004,2008.0,92499.5,Diesel,Hond,CR-V,9.0, Casablanca
8100.000000000001,2002.0,324999.5,Diesel,Fiat,Un,, Rabat
15930.000000000002,2001.0,164999.5,Diesel,Peugeot,307,8.0, Fès
8100.000000000001,1997.0,67499.5,Ess,Fiat,Un,6.0, Marrakech
3510.0000000000005,1992.0,104999.5,Ess,Renault,R4,, Casablanca
13500.0,2003.0,184999.5,Diesel,Peugeot,Partner,, Béni Mellal
9720.0,1994.0,154999.5,Diesel,Peugeot,306,8.0, Agadir
30510.000000000004,2012.0,144999.5,Diesel,Renault,Kang,6.0, Agadir
8910.0,1995.0,82499.5,Ess,Suzuki,Carry,, Guelmim
29700.000000000004,2009.0,134999.5,Diesel,Volkswagen,Passat,8.0, Casablanca
31050.000000000004,2013.0,92499.5,Diesel,Renault,Latitu,, Fès
14850.000000000002,2006.0,134999.5,Ess,Volkswagen,Golf,7.0, Tanger
33210.0,2011.0,87499.5,Diesel,Daci,Lodgy,6.0, Casablanca
15120.000000000002,2001.0,87499.5,Diesel,Renault,Kang,, Oujda
12150.0,2011.0,224999.5,Ess,Daci,Logan,8.0, Agadir
14040.000000000002,1999.0,324999.5,Diesel,Ford,BEDFORD,, Rabat
40500.0,2014.0,82499.5,Diesel,Opel,Astra,7.0, Marrakech
23490.0,2014.0,87499.5,Diesel,Fiat,Dob,5.0, Casablanca
13500.0,2003.0,154999.5,Diesel,Peugeot,Partner,, Béni Mellal
20250.0,2011.0,67499.5,Ess,Ford,Fiesta,, Béni Mellal
9990.0,2002.0,57499.5,Diesel,Citroen,C5,8.0, Casablanca
67500.0,2011.0,184999.5,Diesel,Chrysl,Grand Voyager,11.0, El Jadida
12420.0,1991.0,87499.5,Diesel,Volkswagen,Jetta,7.0, Nador
5130.0,1982.0,52499.5,Diesel,Volkswagen,Jetta,6.0, Al Hoceïma
10530.0,2001.0,27499.5,Diesel,Toyot,Corolla,8.0, Casablanca
6210.0,1998.0,134999.5,Ess,Daewoo,Lanos,, Temara
18900.0,2013.0,77499.5,Ess,Peugeot,206,, Rabat
21600.0,2002.0,224999.5,Diesel,cedes-Benz,270,11.0, Béni Mellal
7290.000000000001,1994.0,164999.5,Ess,Renault,SUPER 5,, Kénitra
28350.000000000004,2011.0,194999.5,Diesel,Citroen,C5,8.0, Marrakech
22410.0,2008.0,2499.5,Diesel,Ford,Focus,7.0, Fès
26190.0,2006.0,194999.5,Diesel,Volkswagen,GOLF 5,8.0, Khouribga
14850.000000000002,2007.0,104999.5,Ess,Ki,Picant,, El Jadida
21600.0,2010.0,2499.5,Diesel,cedes-Benz,220,8.0, Chichaoua
33750.0,2012.0,224999.5,Diesel,Autres,Autres,8.0, Béni Mellal
17550.0,2006.0,324999.5,Diesel,cedes-Benz,190,, Rabat
67500.0,2012.0,27499.5,Diesel,Renault,SUPER 5,6.0, Berkane
17820.0,1999.0,194999.5,Diesel,Volkswagen,GOLF 4,8.0, Agadir
337500.0,2011.0,7499.5,Diesel,Volkswagen,Caddy,6.0, Kénitra
16740.0,2003.0,27499.5,Diesel,Renault,gan,7.0, Errachidia
26460.0,2012.0,104999.5,Diesel,Peugeot,308,6.0, Casablanca
5400.0,1984.0,164999.5,Ess,Peugeot,205,8.0, El Jadida
12150.0,2008.0,184999.5,Ess,Daci,Logan,, Berkane
21060.0,1995.0,104999.5,Diesel,itsubishi,L200,, Aoulouz
16470.0,1999.0,7499.5,Diesel,cedes-Benz,220,, Rabat
21330.0,1999.0,324999.5,Diesel,cedes-Benz,220,, Taza
11340.0,1994.0,17499.5,Diesel,Volkswagen,GOLF 3,, Tanger
16470.0,1993.0,164999.5,Diesel,cedes-Benz,190,8.0, Casablanca
22410.0,1997.0,32499.5,Diesel,Toyot,CELICA,, Casablanca
14850.000000000002,2006.0,194999.5,Ess,Ford,Focus,8.0, Marrakech
13230.0,1989.0,72499.5,Diesel,cedes-Benz,190,, Laâyoune
39960.0,2011.0,124999.5,Diesel,BMW,Serie 3,, Rabat
14040.000000000002,2010.0,12499.5,Ess,Ki,Picant,, Meknès
55350.00000000001,2017.0,42499.5,Diesel,Renault,Kadjar,, Mohammedia
24300.0,2010.0,22499.5,Diesel,Volkswagen,GOLF 4,8.0, Khemisset
27000.0,1995.0,37499.5,Diesel,cedes-Benz,250,, Settat
5400.0,1990.0,17499.5,Ess,Fiat,TIPO,, Khouribga
19710.0,2003.0,224999.5,Diesel,Volkswagen,GOLF 4,8.0, Fès
20250.0,2002.0,72499.5,Diesel,Volkswagen,Passat,, Rabat
6750.0,1993.0,37499.5,Diesel,Citroen,AX,5.0, Casablanca
14310.000000000002,2009.0,124999.5,Ess,Chevrolet,Optra,9.0, Rabat
20250.0,2003.0,17499.5,Diesel,itsubishi,L200,, Marrakech
14580.000000000002,1993.0,224999.5,Diesel,Renault,19,7.0, Meknès
67500.0,2000.0,134999.5,Ess,Toyot,Terc,, Kénitra
33750.0,2017.0,17499.5,Diesel,Hyundai,Accent,, Casablanca
18360.0,2004.0,7499.5,Diesel,Toyot,VERSO,, Kénitra
18630.0,2011.0,274999.5,Diesel,Seat,Leon,8.0, Fès
21060.0,2001.0,224999.5,Diesel,Volkswagen,GOLF 4,8.0, Kénitra
9450.0,1999.0,22499.5,Diesel,Fiat,Un,7.0, Tanger
64800.00000000001,2011.0,144999.5,Diesel,Land Rov,Range Rover,12.0, Casablanca
14850.000000000002,1997.0,37499.5,Diesel,Volkswagen,Passat,8.0, El Jadida
39150.0,2018.0,114999.5,Diesel,Volkswagen,Caddy,8.0, Khouribga
29970.000000000004,2015.0,42499.5,Ess,Fiat,500,, Casablanca
18900.0,2014.0,114999.5,Ess,Fiat,Punt,5.0, Casablanca
22950.0,2010.0,194999.5,Diesel,Renault,Cli,, Casablanca
27000.0,2004.0,274999.5,Diesel,Volkswagen,GOLF 5,, Laâyoune
243000.00000000003,2016.0,72499.5,Diesel,Daci,Dokker,6.0, Kénitra
24300.0,2010.0,134999.5,Diesel,Renault,12,6.0, Mohammedia
22140.0,2009.0,144999.5,Diesel,Ford,Focus,, Essaouira
8910.0,1998.0,124999.5,Ess,Volkswagen,Golf,, Tétouan
151200.0,2004.0,174999.5,Diesel,Peugeot,206,, Casablanca
8640.0,1989.0,324999.5,Diesel,Peugeot,405,, Khénifra
19440.0,2005.0,274999.5,Diesel,Citroen,Berling,, Larache
9180.0,2010.0,92499.5,Ess,Chery,QQ,5.0, Fès
29700.000000000004,2013.0,134999.5,Diesel,Ford,Fiesta,, Agadir
22950.0,2007.0,324999.5,Diesel,Volkswagen,GOLF 4,8.0, Al Hoceïma
58050.00000000001,2015.0,97499.5,Diesel,Audi,A4,, Rabat
8640.0,1987.0,144999.5,Diesel,Peugeot,205,, Rabat
8910.0,1985.0,7499.5,Diesel,Volkswagen,Golf,, Casablanca
33210.0,2013.0,104999.5,Diesel,Opel,Astra,7.0, Mohammedia
18360.0,2007.0,17499.5,Diesel,Renault,Cli,, Casablanca
25650.0,2006.0,224999.5,Diesel,BMW,Serie 3,8.0, Fès
19440.0,2005.0,37499.5,Diesel,Ki,Sorent,, Rabat
35100.0,2016.0,52499.5,Diesel,Renault,Fluenc,, Casablanca
12420.0,2005.0,27499.5,Diesel,Peugeot,Partner,7.0, Casablanca
2430.0,1986.0,194999.5,Ess,Peugeot,309,8.0, Meknès
20790.0,2015.0,2499.5,Ess,Fiat,GRANDE PUNTO,7.0, Casablanca
16200.000000000002,2011.0,104999.5,Ess,Fiat,Panda,, Agadir
89100.0,2013.0,184999.5,Diesel,cedes-Benz,Sprinter,, Tétouan
5400.0,1999.0,174999.5,Diesel,Fiat,Un,7.0, Marrakech
51300.0,2018.0,2499.5,Diesel,Ford,Focus,, Casablanca
15390.000000000002,2011.0,224999.5,Diesel,Daci,Logan,, Tanger
12420.0,2007.0,104999.5,Ess,Ki,Picant,, Agadir
121500.00000000001,2017.0,32499.5,Diesel,cedes-Benz,220,9.0, Casablanca
8370.0,1990.0,2499.5,Diesel,Peugeot,309,, Casablanca
24300.0,2008.0,144999.5,Diesel,Hyundai,Tucson,8.0, Meknès
37260.0,2014.0,144999.5,Diesel,Ford,Focus,6.0, Agadir
10530.0,2010.0,114999.5,Ess,Chery,A113,7.0, Fès
31050.000000000004,2007.0,144999.5,Diesel,BMW,X3,8.0, Oujda
17010.0,2007.0,114999.5,Ess,Hond,Jazz,8.0, Rabat
4050.0000000000005,1984.0,7499.5,Ess,Renault,R4,5.0, Agadir
20250.0,2005.0,22499.5,Diesel,Renault,Scenic,6.0, Fès
29700.000000000004,2009.0,17499.5,Diesel,Volkswagen,Passat,8.0, Casablanca
24030.0,2003.0,224999.5,Diesel,Volkswagen,GOLF 4,8.0, Fquih Ben Saleh
29700.000000000004,2007.0,164999.5,Diesel,Volkswagen,Touran,8.0, Ksar el-Kebir
9990.0,1992.0,62499.5,Ess,Suzuki,Carry,, Berkane
18630.0,2004.0,22499.5,Diesel,Ford,n,8.0, El Jadida
2160.0,1985.0,2499.5,Diesel,Fiat,RITMO,7.0, Chichaoua
20520.0,2010.0,77499.5,Diesel,Peugeot,207,, El Jadida
7155.000000000001,1998.0,224999.5,Ess,Autres,Autres,6.0, Marrakech
216000.0,2014.0,42499.5,Ess,Porsch,911 Carrera,, Casablanca
18360.0,2007.0,17499.5,Diesel,Renault,Cli,, Casablanca
70200.0,2016.0,104999.5,Diesel,Nissan,Qashqai,, Agadir
2160.0,2008.0,7499.5,Diesel,Citroen,Berling,, Oujda
22950.0,2010.0,17499.5,Diesel,Peugeot,Expert,, Casablanca
10800.0,2001.0,37499.5,Diesel,Hyundai,GALLOPER,, Nador
24300.0,2005.0,274999.5,Diesel,Volkswagen,GOLF 5,, Tanger
15660.000000000002,2015.0,67499.5,Ess,Suzuki,Celeri,, Casablanca
26460.0,2007.0,194999.5,Diesel,Hyundai,Santa F,9.0, Fès
12150.0,2002.0,324999.5,Diesel,Fiat,Pali,, Ouarzazate
19710.0,2012.0,184999.5,Diesel,Renault,Kang,, Casablanca
18360.0,2000.0,274999.5,Diesel,Renault,Kang,7.0, Sidi Hajjaj
16605.0,2009.0,194999.5,Diesel,Peugeot,Partner,7.0, Essaouira
10854.0,2002.0,12499.5,Diesel,Citroen,C15,7.0, Béni Mellal
29700.000000000004,2008.0,274999.5,Diesel,Hyundai,Santa F,9.0, Casablanca
12150.0,1996.0,274999.5,Diesel,Peugeot,205,, Marrakech
13716.0,1991.0,154999.5,Ess,Suzuki,Carry,5.0, Marrakech
8100.000000000001,1994.0,22499.5,Ess,Renault,R19,, Fès
13500.0,2010.0,154999.5,Ess,Ki,Picant,, Tétouan
23760.0,2011.0,97499.5,Diesel,Renault,Kang,, Tanger
24570.0,2012.0,144999.5,Diesel,Volkswagen,P,5.0, Casablanca
62100.00000000001,2010.0,144999.5,Diesel,Audi,A5,, Casablanca
16470.0,2013.0,72499.5,Ess,Hyundai,i 10,, Fès
11340.0,2007.0,174999.5,Ess,Fiat,Punt,6.0, Salé
16200.000000000002,2003.0,224999.5,Diesel,Peugeot,206,, Fès
32400.000000000004,2009.0,274999.5,Diesel,Volkswagen,Touran,8.0, Khouribga
22950.0,2001.0,164999.5,Diesel,Audi,A4,8.0, Tanger
32400.000000000004,2015.0,104999.5,Diesel,Renault,Kang,6.0, Ben Ahmed
810.0,1995.0,104999.5,Ess,Renault,R19,, Oujda
28080.000000000004,2014.0,104999.5,Diesel,Citroen,C4,6.0, Casablanca
7560.000000000001,2003.0,92499.5,Ess,Chrysl,300,16.0, Casablanca
7020.000000000001,1997.0,144999.5,Ess,Volkswagen,GOLF 3,9.0, Oujda
13500.0,2002.0,154999.5,Diesel,Citroen,Xsara Picass,8.0, Casablanca
13500.0,2006.0,324999.5,Diesel,Daci,Logan,6.0, Tanger
17550.0,2013.0,114999.5,Diesel,Daci,Logan,6.0, Casablanca
11070.0,1999.0,164999.5,Ess,Renault,Cli,7.0, Casablanca
26460.0,2016.0,72499.5,Diesel,Daci,Logan,6.0, Marrakech
15660.000000000002,2002.0,97499.5,Ess,Chrysl,PT Cruiser,11.0, Casablanca
3240.2700000000004,1985.0,37499.5,Ess,Peugeot,309,7.0, Casablanca
14040.000000000002,2009.0,164999.5,Ess,Peugeot,206,8.0, Tanger
18360.0,2007.0,104999.5,Ess,Audi,A6,11.0, Casablanca
648.0,1988.0,144999.5,Diesel,Peugeot,309,7.0, Casablanca
17010.0,2005.0,224999.5,Diesel,Volkswagen,P,, Tétouan
19440.0,2007.0,22499.5,Diesel,Peugeot,407,, Casablanca
22410.0,2003.0,224999.5,Diesel,Volkswagen,GOLF 4,, Taza
52650.0,2011.0,134999.5,Diesel,Volkswagen,Tiguan,, Marrakech
59400.00000000001,2013.0,37499.5,Diesel,Volkswagen,Tiguan,, Marrakech
21600.0,2002.0,374999.5,Diesel,Volkswagen,GOLF 4,8.0, Benslimane
35100.0,2008.0,27499.5,Diesel,Rov,Streetwis,, Casablanca
6750.0,2002.0,42499.5,Ess,Fiat,Un,37.0, Kénitra
10125.0,1997.0,27499.5,Diesel,Fiat,Un,, Marrakech
43200.0,2011.0,104999.5,Diesel,Volkswagen,PASSAT CC,8.0, Casablanca
18360.0,2006.0,224999.5,Ess,Hond,Civic,, Temara
22950.0,1999.0,324999.5,Diesel,cedes-Benz,250,, Agadir
44550.0,2013.0,87499.5,Diesel,Hyundai,i 40,, Rabat
23760.0,2012.0,97499.5,Diesel,Peugeot,207,, Casablanca
26190.0,2012.0,97499.5,Diesel,Peugeot,207,, Marrakech
13500.0,1999.0,274999.5,Diesel,Renault,19,7.0, Taroudant
65070.00000000001,2018.0,2499.5,Diesel,Toyot,Hilux,10.0, Salé
11070.0,2009.0,134999.5,Ess,Chevrolet,Spark,, Casablanca
6750.0,2000.0,32499.5,Ess,Fiat,Un,12.0, Kénitra
6210.0,1988.0,184999.5,Ess,Peugeot,205,, El Jadida
18360.0,2006.0,224999.5,Ess,Hond,Civic,, Temara
44010.0,2016.0,124999.5,Diesel,Peugeot,508,, Rabat
48060.0,2014.0,87499.5,Diesel,Nissan,Qashqai,, Casablanca
18360.0,2005.0,194999.5,Diesel,Renault,gan,6.0, Fès
29700.000000000004,2003.0,194999.5,Diesel,cedes-Benz,220,8.0, Khouribga
22950.0,2011.0,97499.5,Diesel,Daci,Sander,, Mohammedia
15390.000000000002,2005.0,27499.5,Diesel,Peugeot,Partner,, Nador
14850.000000000002,2004.0,374999.5,Diesel,Peugeot,307,8.0, Tit Mellil
7020.000000000001,1987.0,2499.5,Diesel,Peugeot,205,, Agadir
8910.0,1999.0,17499.5,Ess,Hond,CR-V,, Casablanca
5670.0,1985.0,27499.5,Diesel,Fiat,Un,5.0, Fès
15930.000000000002,2003.0,224999.5,Diesel,Volkswagen,P,8.0, Rabat
27000.0,2016.0,62499.5,Diesel,Daci,Logan,, Casablanca
10530.0,1989.0,27499.5,Diesel,Audi,80,6.0, El Jadida
20250.0,2012.0,114999.5,Diesel,Peugeot,206+,7.0, Fès
8100.000000000001,1984.0,194999.5,Diesel,Peugeot,205,7.0, Bir Jdid
5940.0,1986.0,224999.5,Diesel,Renault,SUPER 5,6.0, Agadir
13230.0,2010.0,7499.5,Diesel,Renault,19,7.0, Ain Harrouda
22410.0,2011.0,52499.5,Diesel,Citroen,Berling,, Tanger
28350.000000000004,2005.0,134999.5,Diesel,BMW,Serie 3,8.0, Agadir
4590.0,1996.0,474999.5,Ess,Hond,Accor,11.0, Agadir
17280.0,2009.0,194999.5,Diesel,Ssangyong,Actyon,8.0, Casablanca
17550.0,2004.0,224999.5,Diesel,Renault,gan,6.0, Casablanca
12150.0,2002.0,174999.5,Diesel,Jeep,Grand Cherok,, Casablanca
8640.0,1992.0,22499.5,Diesel,Fiat,Un,5.0, Fquih Ben Saleh
59400.00000000001,2013.0,104999.5,Diesel,Hyundai,Santa F,9.0, Tanger
35640.0,2015.0,47499.5,Diesel,Daci,Duster,, Casablanca
12960.0,2010.0,12499.5,Diesel,Renault,19,7.0, Ain Harrouda
26460.0,2012.0,144999.5,Diesel,Renault,Fluenc,6.0, Casablanca
229500.00000000003,2001.0,194999.5,Diesel,Volkswagen,GOLF 4,8.0, Casablanca
14850.000000000002,2010.0,114999.5,Ess,Hyundai,i 10,, Casablanca
12690.0,1999.0,224999.5,Diesel,Renault,Cli,, Rabat
14850.000000000002,2009.0,324999.5,Diesel,Peugeot,Partner,7.0, Casablanca
15660.000000000002,2005.0,134999.5,Diesel,Peugeot,Partner,7.0, Casablanca
12690.0,2000.0,22499.5,Diesel,Peugeot,206,7.0, Casablanca
12960.0,2004.0,274999.5,Diesel,Peugeot,Partner,, Rabat
5130.0,1991.0,27499.5,Diesel,BMW,Serie 5,, Agadir
19440.0,2016.0,57499.5,Ess,Daci,Sander,, Oujda
66150.0,2014.0,87499.5,Diesel,Hyundai,Santa F,9.0, Casablanca
9450.0,1999.0,37499.5,Ess,itsubishi,ancer,7.0, Kénitra
34560.0,2014.0,97499.5,Diesel,Volkswagen,Caddy,6.0, Rabat
12690.0,1999.0,224999.5,Diesel,Renault,Cli,, Rabat
33750.0,2012.0,194999.5,Diesel,Volkswagen,Caddy,, Berrechid
20250.0,2011.0,87499.5,Ess,Opel,Corsa,, Casablanca
50760.0,2012.0,114999.5,Diesel,Citroen,DS5,8.0, El Jadida
39690.0,2016.0,42499.5,Diesel,Ford,Focus,6.0, Ouarzazate
79650.0,2018.0,104999.5,Diesel,Audi,A4,8.0, Sala Al-Jadida
18900.0,2000.0,274999.5,Diesel,Hyundai,GALLOPER,10.0, Tanger
13770.0,2002.0,7499.5,Ess,Hond,Civic,, Marrakech
7560.000000000001,1985.0,274999.5,Diesel,Peugeot,205,, Agadir
8640.0,1996.0,27499.5,Ess,Volkswagen,GOLF 3,8.0, Al Hoceima
19980.0,2007.0,32499.5,Diesel,Volkswagen,GOLF 4,, Salé
16740.0,2005.0,164999.5,Diesel,Renault,Cli,6.0, Rabat
8640.0,1992.0,27499.5,Diesel,Peugeot,205,7.0, Agadir
19710.0,2002.0,194999.5,Diesel,Volkswagen,Passat,8.0, Khouribga
31050.000000000004,2016.0,82499.5,Diesel,Citroen,C3,, Rabat
24840.0,2011.0,104999.5,Diesel,Daci,Duster,6.0, Casablanca
14040.000000000002,2000.0,32499.5,Diesel,Renault,Cli,, Agadir
42660.0,2018.0,37499.5,Diesel,Daci,Duster,, Marrakech
18900.0,2002.0,224999.5,Diesel,Peugeot,406,8.0, Oujda
17550.0,2002.0,17499.5,Diesel,Renault,Kang,, Casablanca
15930.000000000002,2007.0,114999.5,Ess,Hond,Accor,11.0, Casablanca
24840.0,2005.0,164999.5,Diesel,Volkswagen,GOLF 5,, Tétouan
8910.0,1996.0,27499.5,Ess,Volkswagen,GOLF 3,8.0, Al Hoceima
2889.0,2012.0,144999.5,Diesel,Volkswagen,P,4.0, Tétouan
8910.0,1993.0,124999.5,Ess,Renault,19,8.0, Marrakech
29700.000000000004,2011.0,174999.5,Diesel,Citroen,Berling,, Agadir
9450.0,1999.0,174999.5,Ess,Daewoo,Nubira,8.0, Casablanca
29160.000000000004,2015.0,72499.5,Diesel,Daci,Sander,6.0, Casablanca
16740.0,2005.0,164999.5,Diesel,Renault,Cli,6.0, Rabat
14310.000000000002,2007.0,424999.5,Diesel,Peugeot,Partner,, Casablanca
25650.0,2008.0,114999.5,Diesel,Seat,ALTEA XL,8.0, Casablanca
28350.000000000004,2011.0,17499.5,Diesel,Renault,Scenic,6.0, Casablanca
9450.0,2000.0,134999.5,Ess,Toyot,Yaris,, Casablanca
67500.0,2017.0,42499.5,Diesel,Ssangyong,Rexton,8.0, Rabat
28890.000000000004,2008.0,224999.5,Diesel,Volkswagen,GOLF 5,, El Jadida
10800.0,2006.0,184999.5,Ess,Daci,Logan,8.0, Tétouan
16200.000000000002,2004.0,17499.5,Diesel,Peugeot,206,7.0, Tamaris
43200.0,2010.0,224999.5,Diesel,Volkswagen,Tiguan,8.0, Casablanca
33750.0,2007.0,224999.5,Diesel,BMW,X3,, Casablanca
31050.000000000004,2017.0,7499.5,Ess,Renault,Cli,, Casablanca
3375.0,1985.0,424999.5,Ess,Peugeot,205,5.0, Guelmim
24300.0,2000.0,42499.5,Ess,cedes-Benz,240,, Agadir
15120.000000000002,2018.0,194999.5,Diesel,Citroen,C3,7.0, Marrakech
28890.000000000004,2014.0,87499.5,Diesel,Ford,Fiesta,7.0, Kelaat Es-Sraghna
12150.0,2008.0,77499.5,Ess,Hyundai,Elantra,6.0, Tanger
17550.0,2001.0,374999.5,Diesel,Peugeot,607,9.0, Casablanca
7830.000000000001,1997.0,194999.5,Ess,cedes-Benz,Classe E,, Nador
24840.0,2013.0,124999.5,Diesel,Citroen,C3,6.0, Fès
15930.000000000002,2008.0,17499.5,Diesel,Daci,Logan,6.0, Temara
52650.0,2013.0,82499.5,Diesel,Volkswagen,GOLF 7,6.0, Marrakech
10530.0,1986.0,42499.5,Diesel,Volkswagen,Jetta,6.0, Fès
29160.000000000004,2011.0,124999.5,Diesel,Ssangyong,Koran,, Kénitra
8370.0,1998.0,224999.5,Diesel,cedes-Benz,Classe E,, Nador
39150.0,2017.0,12499.5,Diesel,Citroen,C4,6.0, Marrakech
17550.0,2011.0,174999.5,Diesel,Daci,Logan,6.0, Tétouan
17550.0,2008.0,104999.5,Diesel,Citroen,C5,, Agadir
29700.000000000004,2008.0,37499.5,Diesel,Peugeot,308,6.0, Casablanca
17550.0,2009.0,67499.5,Ess,Hyundai,i 10,6.0, Casablanca
11610.0,2003.0,124999.5,Ess,Fiat,Punt,, Berrechid
12150.0,1993.0,274999.5,Diesel,Renault,19,, Kénitra
14850.000000000002,1997.0,324999.5,Diesel,cedes-Benz,220,, Rabat
14310.000000000002,2009.0,164999.5,Ess,Fiat,Punt,7.0, Casablanca
21060.0,2009.0,164999.5,Diesel,Volkswagen,P,6.0, Fès
9720.0,2007.0,72499.5,Ess,Suzuki,Alt,5.0, Casablanca
31050.000000000004,2013.0,124999.5,Diesel,Opel,Zafira,, Rabat
14850.000000000002,2006.0,224999.5,Diesel,Daci,Logan,6.0, Mohammedia
22950.0,2014.0,57499.5,Diesel,Daci,Logan,, Tétouan
22950.0,2008.0,164999.5,Diesel,Peugeot,207,6.0, Casablanca
21060.0,2015.0,134999.5,Diesel,Daci,Logan,6.0, Casablanca
16200.000000000002,2007.0,27499.5,Diesel,Ssangyong,Rexton,11.0, Casablanca
14040.000000000002,2000.0,194999.5,Diesel,Peugeot,206,, Casablanca
42930.0,2011.0,184999.5,Diesel,Volkswagen,Touran,, Nador
35100.0,2007.0,224999.5,Diesel,cedes-Benz,220,, Tanger
19980.0,1993.0,194999.5,Diesel,itsubishi,pajer,10.0, Tétouan
7020.000000000001,2008.0,27499.5,Ess,Ki,Optima,, Casablanca
8100.000000000001,2013.0,52499.5,Ess,Ford,Fiesta,7.0, Meknès
9450.0,2000.0,134999.5,Ess,Fiat,Pali,, Sidi Bennour
24030.0,1980.0,42499.5,Ess,Peugeot,504,, Fès
23490.0,2011.0,134999.5,Diesel,Renault,Kang,, Marrakech
21600.0,2007.0,194999.5,Diesel,Ford,Focus,, Marrakech
39690.0,2010.0,164999.5,Diesel,Hond,CR-V,9.0, Rabat
13500.0,2007.0,184999.5,Ess,Ki,Picant,, Tanger
29700.000000000004,1995.0,224999.5,Diesel,Iveco,Daily,8.0, Bir Jdid
25110.0,2011.0,144999.5,Diesel,Hyundai,i 30,6.0, Fès
32400.000000000004,2007.0,194999.5,Diesel,Volkswagen,Touran,8.0, Tétouan
7290.000000000001,2001.0,164999.5,Ess,Fiat,Un,6.0, Casablanca
756.0,1991.0,32499.5,Diesel,Peugeot,405,, Kénitra
14310.000000000002,2010.0,134999.5,Ess,Ki,Picant,5.0, Tétouan
14850.000000000002,2005.0,274999.5,Diesel,Peugeot,Partner,7.0, Casablanca
22140.0,2008.0,144999.5,Diesel,Volkswagen,GOLF 4,, Agadir
20520.0,2010.0,274999.5,Diesel,Fiat,Dob,5.0, Agadir
5400.0,1997.0,124999.5,Ess,zd,323,6.0, Béni Mellal
25110.0,2012.0,134999.5,Diesel,Renault,Fluenc,6.0, Rabat
7830.000000000001,2003.0,104999.5,Ess,Fiat,Pali,6.0, Marrakech
25920.0,2013.0,87499.5,Diesel,Ford,Fiesta,, Casablanca
6750.0,1982.0,7499.5,Diesel,cedes-Benz,240,, Marrakech
16740.0,2006.0,184999.5,Diesel,Peugeot,407,8.0, Fès
15660.000000000002,2003.0,184999.5,Diesel,cedes-Benz,190,9.0, Tanger
16740.0,2006.0,224999.5,Ess,Toyot,Corolla,, Laâyoune
9720.0,2000.0,274999.5,Diesel,Fiat,Pali,6.0, Casablanca
17010.0,2007.0,224999.5,Diesel,Ford,Fusion,, Salé
12150.0,1992.0,82499.5,Diesel,cedes-Benz,250,, Tanger
8640.0,1988.0,224999.5,Diesel,Peugeot,405,7.0, Khénifra
91800.0,2015.0,92499.5,Diesel,BMW,Serie 4,8.0, Casablanca
24300.0,2010.0,92499.5,Diesel,Ford,Focus,7.0, Bouskoura
68850.0,2013.0,134999.5,Diesel,Audi,A3,8.0, Tétouan
24840.0,2003.0,224999.5,Diesel,Volkswagen,GOLF 4,8.0, Fès
31590.000000000004,2016.0,72499.5,Diesel,Renault,Cli,6.0, Fès
36450.0,2009.0,164999.5,Diesel,Volkswagen,Touran,8.0, Rabat
15120.000000000002,2005.0,224999.5,Diesel,Peugeot,407,, Casablanca
47250.0,2012.0,164999.5,Diesel,Volkswagen,GOLF 6,, Oujda
8640.0,2009.0,2499.5,Ess,Chery,QQ,6.0, Fès
26190.0,2013.0,124999.5,Diesel,Renault,Kang,6.0, Khemisset
14310.000000000002,2010.0,164999.5,Ess,Hyundai,i 10,6.0, Kénitra
129600.00000000001,2006.0,224999.5,Ess,itsubishi,ancer,7.0, Oujda
13500.0,2006.0,114999.5,Ess,Daci,Logan,8.0, Ouarzazate
27000.0,2007.0,194999.5,Diesel,Volkswagen,Passat,8.0, Casablanca
24300.0,2011.0,104999.5,Diesel,Peugeot,308,6.0, Bouskoura
29700.000000000004,2015.0,72499.5,Diesel,Hyundai,Accent,, Rabat
6750.0,2011.0,32499.5,Diesel,Renault,SUPER 5,6.0, Berkane
32400.000000000004,2013.0,114999.5,Diesel,mini,cooper,6.0, Tétouan
13500.0,1994.0,2499.5,Diesel,cedes-Benz,220,10.0, Salé
22410.0,2015.0,114999.5,Diesel,Citroen,Nem,, Casablanca
10260.0,2005.0,12499.5,Ess,Peugeot,407,, Salé
29700.000000000004,2010.0,97499.5,Diesel,zd,CX7,9.0, Casablanca
7830.000000000001,1989.0,194999.5,Diesel,Peugeot,309,, Agadir
14310.000000000002,2010.0,62499.5,Ess,Renault,Symb,6.0, Casablanca
8910.0,1996.0,17499.5,Ess,Volkswagen,P,8.0, Tétouan
51300.0,2014.0,104999.5,Diesel,Ford,Focus,, Larache
10800.0,1990.0,104999.5,Diesel,Citroen,C15,, Casablanca
10260.0,2010.0,2499.5,Ess,Changh,Idea,6.0, Salé
14040.000000000002,2002.0,224999.5,Diesel,Volkswagen,P,8.0, Tétouan
18900.0,2008.0,224999.5,Diesel,Ford,Fiesta,6.0, Marrakech
25650.0,2013.0,104999.5,Diesel,Daci,Sander,6.0, Rabat
11610.0,1987.0,154999.5,Diesel,Volkswagen,GOLF 2,6.0, Nador
7290.000000000001,1998.0,47499.5,Ess,Toyot,STARLET,, El Jadida
22410.0,2008.0,144999.5,Ess,Hond,Accor,11.0, Casablanca
